leaid,per_pupil_exp
3175930,17283.97139251157
3175960,15245.44792425346
3175990,16982.36331569665
3176170,19955.944798301487
3176380,26038.144329896906
3176400,29774.7972551466
3176410,17310.344827586207
3176450,12427.713326659208
3176470,14454.972424835438
3176560,14749.82113045552
3176590,22072.183630323165
3176620,17171.823807790315
3176650,27321.829855537722
3176710,14194.019707781175
3176800,30178.021978021978
3176860,12730.641882079583
3176980,20645.018450184503
3177100,19244.380403458214
3177180,16619.65349214943
3177190,17500.526315789473
3177340,21945.005611672277
3177520,14941.509433962265
3177550,14998.801318549595
3177730,25621.50982419855
3178020,18374.25255012311
3178210,13835.770146208772
3178240,14679.863147605083
3178260,21114.810562571758
3178300,21738.9466840052
3178450,14794.734275962945
3178520,13822.86432160804
3178540,20673.521037646315
3178660,14857.501649923004
3178670,26562.694300518135
3178720,13736.129905277401
3178810,25308.35734870317
3178840,17977.068793619143
3178940,15715.319662243666
3178990,18939.767282683093
3179050,15173.390191897655
3179080,NA
3200001,NA
3200021,23583.870967741936
3200022,NA
3200030,13675.106727513617
3200060,9663.155062731794
3200090,11131.922455573505
3200120,11195.895369764397
3200150,37562.40126382306
3200180,44781.090289608175
3200210,11328.493595316757
3200240,16327.382166904714
3200270,16084.056697066257
3200300,11253.81529917167
3200330,15506.996358060187
3200360,12831.47021111372
3200390,11799.166729985056
3200420,18772.370714700755
3200450,19571.24114405668
3200480,10025.556486630609
3200510,13736.074270557028
3300003,17268.109125117593
3300017,15289.079091318617
3300030,NA
3300035,17842.16459977452
3300036,NA
3300039,NA
3300040,NA
3300041,NA
3300042,NA
3300043,NA
3300048,NA
3300049,NA
3300616,16053.830577117786
3301380,17066.666666666668
3301440,17469.211331294056
3301470,18242.97784882393
3301500,14942.750677506776
3301560,17614.53879047037
3301590,13934.85302939412
3301620,15946.565973211742
3301650,14778.198100826063
3301680,23962.59590792839
3301710,18984.65703971119
3301740,13062.194459532862
3301860,16002.458210422812
3301890,17699.652777777777
3301950,16946.989087969825
3302010,13494.357280484448
3302070,14405.692729766804
3302100,16892.93563579278
3302130,14926.068540623797
3302250,13544.556811421773
3302280,18196.140749148693
3302310,16623.741226731767
3302340,17818.666523050408
3302400,20335.297969875573
3302460,16943.672398840874
3302480,18017.741399368457
3302490,22179.25258638891
3302520,21454.545454545456
3302550,17202.312138728324
3302580,18656.946826758147
3302610,14974.28814279643
3302640,15586.871875822151
3302670,22481.569192751234
3302760,15286.56631638739
3302790,15137.009664582149
3302880,16681.12141992739
3302910,14934.21052631579
3302940,33152.317880794704
3302970,15454.563163533652
3302990,16988.78264067672
3303000,15355.640714085428
3303090,12054.185166913338
3303120,28023.829087921116
3303150,16322.788605697151
3303180,20685.94890510949
3303210,16878.901139973837
3303240,15165.253360910032
3303271,NA
3303276,NA
3303280,NA
3303286,NA
3303287,NA
3303289,NA
3303290,NA
3303291,NA
3303292,NA
3303296,NA
3303297,NA
3303298,NA
3303299,NA
3303301,NA
3303302,NA
3303303,NA
3303305,NA
3303330,20996.560801630436
3303360,21130.879345603273
3303420,15231.468937487904
3303480,17871.45764834821
3303510,16810.094530722487
3303540,20302.9958285931
3303600,22987.77372262774
3303630,26880.984952120383
3303660,19693.816439586764
3303690,16757.628380054575
3303720,13656.565656565657
3303750,17787.767071638038
3303780,19602.644398051496
3303810,22052.344601962923
3303840,16065.861858190709
3303850,14722.61932211206
3303870,14139.620266442882
3303900,17574.09002799914
3303930,11763.635893189816
3303960,19564.16991214564
3303990,32427.99461641992
3304030,15706.010712160285
3304040,18916.108640917126
3304050,23181.899577394168
3304080,16527.061855670105
3304140,15912.008775276612
3304150,21628.726287262874
3304170,15183.397683397683
3304230,25061.818665248604
3304260,20012.14095350903
3304290,18367.22257857601
3304350,13690.050845128488
3304380,21184.529958677685
3304410,14772.046159145711
3304500,21157.738095238095
3304560,20513.09271054494
3304590,11975.702562063363
3304620,22680.609851446443
3304650,20955.983493810178
3304670,NA
3304680,19574.429004951286
3304740,15775.747140573116
3304760,13897.043598297481
3304770,101024.69135802469
3304800,16967.57382744644
3304830,14340.78456285238
3304890,18825.235797323974
3304920,24798.401420959148
3304950,16180.14027316353
3304960,23081.426290580097
3304980,12934.157486808776
3305010,26771.77177177177
3305040,13533.70660694289
3305070,23798.349056603773
3305190,15845.499645641388
3305220,17328.835895826796
3305250,26847.48201438849
3305280,16008.14332247557
3305310,18552.677029360966
3305370,18680.4170444243
3305400,17663.966396639666
3305430,18403.167062549484
3305460,14628.310898827616
3305520,18804.091693369486
3305550,13842.810821274743
3305580,19693.839852220706
3305670,20992.383025027204
3305700,29960.044395116536
3305730,18464.901793339028
3305760,19402.593085106382
3305790,19943.626839610875
3305820,19156.209656596955
3305830,24364.475201845446
3305880,15095.803365686754
3305940,14359.08350779251
3305970,17799.361928394188
3306000,21812.553011026295
3306030,19492.61787585331
3306060,17276.767776978595
3306080,18211.796246648795
3306150,17040.647145340285
3306180,14216.171735241503
3306240,17194.4461323449
3306260,20366.63173826988
3306270,20585.912486659552
3306330,19260.780287474332
3306360,19939.703153988867
3306390,19077.470355731224
3306420,17049.703383036718
3306450,22520.964360587
3306480,16125.291181364393
3306540,24910.064239828695
3306600,20379.738342837973
3306660,18895.26542324247
3306720,15398.66101652416
3306750,24580.97038437303
3306780,14853.79061371841
3306870,20821.755027422303
3306900,19041.930379746835
3306910,32732.954545454544
3306930,12320.277831371792
3306990,21474.8427672956
3307020,16288.226673180265
3307050,15912.475345167653
3307115,19249.69506882732
3307140,17840.823970037454
3307170,16081.106765598157
3307230,18675.366769020813
3307300,15183.741867648025
3307330,NA
3307360,NA
3399965,19167.633410672854
3400004,16750.588985962502
3400008,23028.14279456855
3400009,20906.337348172994
3400014,20333.333333333332
3400015,19594.091903719913
3400019,18815.411558669002
3400020,33054.79452054795
3400021,18038.9316432775
3400022,19206.04689917867
3400023,19674.131094005133
3400024,19497.942879968046
3400025,18372.87184284378
3400026,18957.39530380053
3400029,18142.469996128533
3400032,19421.39822325222
3400033,16112.792033703561
3400034,14732.703051138806
3400035,14367.069806917038
3400036,14436.826640548481
3400041,18855.757575757576
3400042,15786.468032278088
3400043,21252.234993614304
3400046,20170.791216451726
3400047,21816.319444444445
3400048,20968.96162528217
3400049,18903.834808259588
3400050,296243.38624338625
3400051,17560.679611650485
3400052,17703.53982300885
3400055,17405.8856191005
3400061,16537.919602154994
3400064,20334.179357021996
3400070,23345.741095961428
3400073,17405.475880052152
3400076,19772.98524404086
3400077,18211.586901763225
3400078,18947.66853674239
3400079,17194.353963083606
3400082,17727.615457115928
3400083,15256.227758007117
3400084,19429.906542056076
3400085,NA
3400087,19618.81631087818
3400089,NA
3400090,16331.003039513678
3400660,17321.345975948196
3400690,19057.768209544312
3400715,15126.264785520878
3400717,16171.147292692161
3400718,17289.702742650683
3400719,19154.59551037696
3400720,22939.6645610978
3400723,20879.537295572398
3400724,16282.766526557127
3400727,13296.545536114849
3400729,11747.891699955615
3400730,19910.92211280215
3400731,12943.925233644859
3400734,NA
3400735,NA
3400740,NA
3400741,NA
3400744,NA
3400745,NA
3400746,NA
3400748,NA
3400749,12597.982708933718
3400750,17467.51550767222
3400751,18167.765567765568
3400752,15038.938053097345
3400753,14932.40241193272
3400754,21622.593718338398
3400755,16617.396247868106
3400756,16573.99299474606
3400759,12612.503163756011
3400763,16283.19623971798
3400764,14754.686663095876
3400765,14478.59450726979
3400766,10710.653753026634
3400767,11282.160625444207
3400769,23444.876783398184
3400770,17343.343343343342
3400771,17242.9435483871
3400772,26735.716149230368
3400773,17586.59217877095
3400775,9046.161321671525
3400776,30716.880341880344
3400777,29212.075088787416
3400779,13104.503464203233
3400781,12256.122448979591
3400782,14206.39534883721
3400783,13794.205794205795
3400784,18139.303482587064
3400785,17266.866566716642
3400786,17500
3400787,11264.741275571601
3400788,13130.081300813008
3400791,15386.904761904761
3400792,16967.213114754097
3400793,12114.478114478114
3400810,18075.118381403357
3400840,20001.84638109306
3400870,38944.15357766143
3400900,27553.74479889043
3400930,37205.083996463305
3400960,25780.646551724138
3400990,28820.99975496202
3401020,17752.848101265823
3401050,NA
3401110,66573.4375
3401140,25156.753407682776
3401170,20621.43063167003
3401200,19766.536964980543
3401230,34891.05403011515
3401260,14972.673768281082
3401290,25104.166666666668
3401320,26677.85758900687
3401350,15805.640858107372
3401380,14157.061958694203
3401410,23200.32397408207
3401440,18740.35842293907
3401470,50270.090823676794
3401500,20766.60536732849
3401530,18844.885836272508
3401560,15120.377795598324
3401590,14172.398291750955
3401620,23954.70174914038
3401650,17474.5237040319
3401710,19678.093306288032
3401740,24527.75041050903
3401770,19927.158023456173
3401800,16779.527559055117
3401830,15943.074340682399
3401860,28484.377381496724
3401890,24306.36292223095
3401920,18714.92014689555
3401950,25300.570278430056
3401980,23793.5575725218
3402030,17394.784571359476
3402100,17808.53209920494
3402130,25111.294040171222
3402160,23698.487164619684
3402220,16450.497458355334
3402250,19838.821978021977
3402280,17454.666333303026
3402310,20347.86530366807
3402340,28179.427083333332
3402370,18719.78672985782
3402400,20896.710986703987
3402430,21439.509781875422
3402460,16372.699990160385
3402490,25760.004910385465
3402520,20841.340684344097
3402550,15823.940847322143
3402580,18549.924299772898
3402610,19620.044876589378
3402640,29599.82392411288
3402670,30747.658914728683
3402700,21352.77301315037
3402730,35766.50597359044
3402790,19218.491564670858
3402800,37005.560307955515
3402820,16484.675732217573
3402850,19282.054402726222
3402880,39791.85009594762
3402910,20492.83047454142
3403000,17535.406420223175
3403060,18125.16227567774
3403090,21727.059191982462
3403120,20897.857900318133
3403150,16205.992348364356
3403180,18172.059138632954
3403210,16653.579573402494
3403240,23218.69015702796
3403270,16463.33215921099
3403300,15829.775234907265
3403330,17556.143445032332
3403360,18389.476923076923
3403390,16476.595386428693
3403420,19162.852494577008
3403450,21780.7444773004
3403480,21526.30807562656
3403540,29486.902146357952
3403570,16696.106387391123
3403600,16988.2286039238
3403610,179126.84989429175
3403620,20716.73783806414
3403630,33353.309481216456
3403660,15734.826004855679
3403690,20891.218262287446
3403720,20714.961694456964
3403750,28319.16471024342
3403780,16311.128945960407
3403810,19949.92197474819
3403840,25679.78560490046
3403870,16659.518742838434
3403900,15816.471807348336
3403930,15630.629465584689
3403960,21681.50503444621
3403990,17683.127264577342
3404020,15085.375290172815
3404050,20999.35691318328
3404080,19908.106863196685
3404110,19365.276683145854
3404140,14378.071527045657
3404170,20038.4688630737
3404230,26101.739412591814
3404290,20310.809141445337
3404320,17819.33073990207
3404350,16582.567447376223
3404380,21982.154620037127
3404440,25638.322655794993
3404470,21948.40798704803
3404500,16488.002377237946
3404530,25112.476370510398
3404560,17586.95736760872
3404590,20525.161403382997
3404620,15630.015236160487
3404660,15910.165108414561
3404680,19067.193675889328
3404710,17462.47514910537
3404740,24264.43202979516
3404770,24928.832858885726
3404800,37937.97905330291
3404830,20056.054771074025
3404860,23746.71852211959
3404890,16550.727608116416
3404920,18779.442734488905
3404950,14514.748525147485
3404980,19775.168696596822
3405010,15951.042367182246
3405040,16456.096804219673
3405070,17262.38228739846
3405130,19376.79351216469
3405190,17057.553152851116
3405220,17955.065757428154
3405250,18615.015015015015
3405280,18471.8809073724
3405310,19258.411339930462
3405340,20354.767184035478
3405370,22088.311496039678
3405400,18268.54066985646
3405430,14241.715399610137
3405460,22874.57627118644
3405490,21331.05539935437
3405520,20179.593373493975
3405550,18599.183929692404
3405580,16130.710817876261
3405610,18822.35758341953
3405640,17247.038408144377
3405670,17588.848039215685
3405700,20635.402906208717
3405730,17508.304624261265
3405760,21081.03164817098
3405790,20507.483962936563
3405820,22962.66980425714
3405850,17687.125748502993
3405880,19862.375598967934
3405940,16889.07135667744
3405970,21998.58161776625
3406000,21723.394101364895
3406030,15308.869387642464
3406040,30312.19694143976
3406060,24977.390356850996
3406090,21607.122878985643
3406120,24457.592479051706
3406150,21754.491017964072
3406180,23756.49663137632
3406210,17124.461716206282
3406270,19919.420170273414
3406300,18315.514469453377
3406330,18112.122196945078
3406360,18490.152552779484
3406390,15947.585071350164
3406420,15867.195385724586
3406450,15084.161634928007
3406480,21426.03760198652
3406510,14700.724223938456
3406540,16712.910440504358
3406570,15346.601181149814
3406600,26000
3406630,18512.934413378625
3406660,22287.199690002584
3406690,18398.09791708526
3406720,30280.93741068877
3406780,16692.5420585508
3406810,22686.26177330302
3406840,17239.130434782608
3406870,21616.830065359478
3406900,12833.997757568208
3406930,17290.03685976784
3406960,21333.333333333332
3406990,17639.842242175044
3407050,25592.784913910906
3407110,19727.250124316262
3407140,26969.413677471803
3407170,20402.345741968384
3407200,23802.68817204301
3407230,16905.438218098454
3407260,16116.70895251903
3407290,18698.55815443768
3407320,21007.30579991054
3407350,29798.10101542925
3407380,17749.882903981266
3407410,19266.84928016308
3407440,29069.65121784418
3407470,25543.81443298969
3407500,15511.753731343284
3407530,21726.17534942821
3407560,17557.92094146047
3407570,45333.31039229181
3407590,24213.559941520467
3407680,25068.196312830933
3407710,20351.063829787236
3407740,16462.82529904111
3407770,18625.04975454425
3407800,18208.004977187888
3407830,24166.26055769257
3407860,25924.449233716474
3407890,17076.108949416343
3407920,18938.309378112994
3407950,19332.10610780704
3407980,17466.22644105104
3408010,20150.88195386703
3408040,19044.734568493808
3408060,22493.68222067456
3408070,19257.17852684145
3408100,16517.456081832333
3408130,19129.762353828744
3408160,22564.062148164827
3408190,25541.95223260644
3408220,29196.808510638297
3408280,24877.19298245614
3408310,28873.297002724794
3408340,30018.170619032953
3408370,19967.760617760618
3408400,19182.419943048408
3408430,26647.52475247525
3408460,18406.149301825993
3408490,23938.928698559113
3408500,21299.416632749966
3408520,19853.5500427716
3408580,21818.848700967905
3408610,19843.706867154895
3408640,17805.605176451907
3408670,16124.175229853976
3408700,17828.18733264113
3408730,18149.497780892314
3408760,20508.489208633095
3408790,16272.6723095526
3408820,20874.07205147021
3408850,17680.35539179271
3408880,23388.779769211884
3408910,26515.45595054096
3408940,20365.17458291549
3409000,18002.768095140455
3409030,22522.90977798772
3409090,23472.529858849077
3409120,19339.53314858239
3409150,15911.544381734222
3409180,15785.562367071187
3409210,16947.946116747047
3409240,18966.47953120518
3409270,16941.87716206514
3409300,18767.114241690513
3409330,19880.93907210732
3409360,25323.596531264262
3409390,15898.823965181962
3409420,19206.578227571117
3409450,18857.734806629833
3409480,24192.45283018868
3409510,17049.707602339182
3409540,15983.110588926422
3409550,18397.253357568414
3409600,14500.805044948343
3409630,15916.50909090909
3409660,17006.39421740339
3409690,28654.962451796226
3409720,15981.500495361614
3409750,18204.600389863546
3409780,18889.661359049114
3409810,19816.679857538584
3409840,13529.902395740904
3409870,16544.36568878388
3409900,16960.289364321994
3409930,21420.547112462005
3409950,128015.06024096385
3409960,19541.298307653447
3409990,17800.591251328005
3410020,17854.758848340363
3410050,17292.75321239607
3410080,33429.45767460476
3410110,17359.09522145104
3410140,22854.3490951547
3410170,22472.32472324723
3410200,19229.984722738347
3410230,26313.477184294305
3410290,20823.0876925035
3410320,19557.169962906617
3410350,22540.06145119357
3410380,16882.024432809772
3410440,25798.74742942606
3410470,15618.633113536333
3410500,20119.363219646195
3410530,32394.434782608696
3410560,22028.0595332803
3410590,17645.027930707645
3410620,15436.427988020692
3410650,19062.3147617743
3410680,29049.762282091917
3410710,18935.69147629575
3410720,34828.18437138609
3410740,27052.988603767735
3410770,26295.674219616543
3410810,22111.586855977217
3410860,26301.03889828461
3410890,20849.112426035503
3410920,23464.531134369383
3410950,15736.335347704518
3410980,18402.431803764008
3411010,27172.98726602185
3411040,23912.322908313286
3411070,15937.003705664372
3411100,16403.316866619618
3411130,21288.08265257088
3411160,21208.19619674529
3411190,17024.727039177906
3411220,21986.589085978987
3411250,29654.554263565893
3411280,17546.429784961896
3411310,17478.007535266803
3411340,29561.80535848644
3411400,20083.71136943578
3411430,15771.982808688581
3411460,15876.875434494092
3411490,16798.31974383521
3411520,17316.031812473837
3411550,15666.384778012685
3411580,22376.49303251493
3411610,22978.74843161857
3411640,18812.757883323797
3411670,29505.053798500165
3411700,18646.83996428217
3411730,23708.775894538605
3411760,35207.10346348996
3411790,14964.302850014394
3411820,17079.979090433873
3411850,16532.742261627
3411880,17427.84459976784
3411910,17846.87369613161
3411940,19182.006442705937
3411970,23191.470102763433
3411980,88399.4382022472
3412030,20228.174603174604
3412060,20525.806119295354
3412090,32846.73191191891
3412120,17095.942120163574
3412150,17143.2441584829
3412180,16690.203327171905
3412210,19976.415094339623
3412240,15667.094455852157
3412260,19815.79109441399
3412270,22617.80561588582
3412300,22537.181996086107
3412390,18917.79206859593
3412420,22085.301216811407
3412450,23036.3396869673
3412480,20399.958425720622
3412510,29269.704832954914
3412540,22334.05163186962
3412570,22613.163972286373
3412600,24081.60058027079
3412630,31745.55241658395
3412660,17996.30996309963
3412690,22346.70318189959
3412720,19733.639871910666
3412810,23496.89245535363
3412840,18348.50836351095
3412870,19009.79189857178
3412900,18080.90174020039
3412930,20347.45627007526
3412960,20367.394087847242
3412990,20558.342773911638
3413000,24638.967166917886
3413050,18916.118672579905
3413080,18203.742060204364
3413110,17314.846611721612
3413140,22885.69692981346
3413200,25696.344640507075
3413230,17184.190715181932
3413260,22524.567664013175
3413290,15041.393666393666
3413320,20627.055306427505
3413350,19976.370905185275
3413380,22589.78451715882
3413410,24659.40386467955
3413470,14399.957132140178
3413500,18529.965977492804
3413530,18768.434869894216
3413560,25072.988862865062
3413590,19623.190375858085
3413620,19507.85608270638
3413650,18231.066125792604
3413680,17729.16732451293
3413710,17728.963320661667
3413740,19418.097754293263
3413750,24600.945829750646
3413770,23586.50172821539
3413800,17263.0076142132
3413830,19248.17174273497
3413860,19793.40332184268
3413890,14972.436695724367
3413950,16601.33432171979
3413980,21098.96118097321
3414010,17113.462500893686
3414040,18583.38804990151
3414070,23785.49734244495
3414100,13834.443099273607
3414130,19523.501559071487
3414220,28239.406779661018
3414250,16995.34071054164
3414280,19922.795683657532
3414310,17218.51485148515
3414340,19512.245054635718
3414370,16931.38449045879
3414400,19700.962633267776
3414430,15056.966292134832
3414460,17564.674750187605
3414490,19631.927641433344
3414520,37733.333333333336
3414550,23575.705661608747
3414580,26061.068702290075
3414610,19069.866342648846
3414640,15327.266096412704
3414670,16415.545832658132
3414730,25723.189219539585
3414790,22402.67175572519
3414850,18955.24925338847
3414880,17992.089976517116
3414940,27244.7787352125
3414970,16835.16707416463
3415000,14893.353360871199
3415030,17136.231091671223
3415060,75909.71107544142
3415090,19952.072006213733
3415120,17283.420100591193
3415180,20266.225713104588
3415210,16432.422094723817
3415240,27472.08480565371
3415270,13427.890644594934
3415330,18962.439233417557
3415360,17287.482614742697
3415390,14580.36410923277
3415420,18678.351551702475
3415450,22090.238830424096
3415480,21375.119899653215
3415510,20711.6619973399
3415540,17344.789161925986
3415570,28064.614215127327
3415600,22074.68989179203
3415630,18468.054686801894
3415660,21867.85986290937
3415690,16230.696052005707
3415720,16410.310922136592
3415750,17741.970021413275
3415810,46588.05970149254
3415840,18489.76109215017
3415870,17703.86164416015
3415900,19086.257708214667
3415930,31559.940981187752
3415960,19238.508303677343
3415990,13646.969285131829
3416020,17196.233657190834
3416080,26008.305176549482
3416110,19252.981378489803
3416170,19728.92585283338
3416200,18395.463064693336
3416230,14601.433709058434
3416260,14911.710209375578
3416290,26706.21754362716
3416320,16378.28947368421
3416350,21910.469602234934
3416380,20364.70112418905
3416440,19431.196172248805
3416470,17538.233751812208
3416500,17680.265528937885
3416530,17022.85592224714
3416560,20812.09954499025
3416590,21466.45282010158
3416620,20369.63950111054
3416650,22615.88589696299
3416680,25393.813531533502
3416710,20736.487404549036
3416740,17258.34862385321
3416800,20175.11884370369
3416830,16708.852196906806
3416860,19012.33337485985
3416870,23765.951147298296
3416890,18673.171739074318
3416920,16700.32679738562
3416950,18546.770601336302
3416970,19978.108262700847
3416980,20811.406661873953
3417010,15266.430832247253
3417070,18393.367961457392
3417100,15237.118678768853
3417130,17864.319651063168
3417160,17541.568556420938
3417190,16664.021887824896
3417220,22732.34318217728
3417250,27402.27576974565
3417280,18990.342645782042
3417310,19887.171678720973
3417340,14585.809312638581
3417400,20004.103967168263
3417430,16379.659142652703
3417460,26019.53256550145
3417490,20872.748895684676
3417500,32953.8154043829
3417520,20309.786372596027
3417550,21577.283950617282
3417580,20156.66001239072
3417610,22775.167884507293
3417640,16028.51164007324
3417700,17191.682732029745
3417730,14127.993718099726
3417760,16568.32376506214
3417790,15816.240516999156
3417820,20075.991468132026
3417850,24022.67468764461
3417880,17369.748943574446
3417910,24915.6852248394
3417920,28911.427009294697
3417940,25347.96900680911
3417970,26937.109103544128
3418000,23308.229253028803
3418030,22237.126509853784
3418040,27058.4612469206
3418060,20196.90905260739
3418090,25912.123677786818
3418120,16441.41926996726
3418150,19126.24670227141
3418180,17835.723598435463
3418210,18740.605173255248
3418240,20145.72864321608
3418270,21651.644596326358
3418300,17547.694356583987
3418330,18165.653793373847
3418360,17340.148135314244
3500001,27952.68817204301
3500010,9431.304450547828
3500030,9800.450847789865
3500060,11188.13572573813
3500090,17006.006006006006
3500106,8157.338965153115
3500107,8919.764279238441
3500108,8341.946765105888
3500109,12669.195751138088
3500110,9196.319018404907
3500111,14061.079545454546
3500112,10118.621603711066
3500116,12860.58981233244
3500117,13260.567823343848
3500118,13560.054907343858
3500119,11676.110753380553
3500120,12231.528407575353
3500121,10731.382978723404
3500122,NA
3500123,25905.34351145038
3500124,11702.555736813485
3500125,10217.422096317281
3500126,10495.344506517691
3500127,11070.680628272252
3500128,11111.39896373057
3500129,NA
3500130,NA
3500131,NA
3500134,NA
3500135,NA
3500136,NA
3500137,NA
3500138,NA
3500141,NA
3500142,NA
3500148,10145.56135770235
3500150,10765.301190260407
3500151,8633.312995729104
3500152,7744.991652754591
3500153,8219.766340385222
3500154,10180.482686253936
3500155,12168.674698795181
3500156,8734.024179620035
3500158,16788.690476190477
3500160,6339.3270429054655
3500161,13137.592137592137
3500162,15462.797619047618
3500163,NA
3500164,19550
3500166,17430.27888446215
3500167,13009.186351706037
3500168,13707.368421052632
3500169,12731.707317073171
3500170,11901.5444015444
3500171,11085.67415730337
3500172,10542.600896860986
3500173,11090.50279329609
3500174,17942.028985507248
3500175,16595.628415300547
3500176,12710
3500177,11008.264462809917
3500180,11008.178352778099
3500182,11493.506493506493
3500210,14449.454637962286
3500240,11881.140941802767
3500270,14459.793396799676
3500300,12060.84100073171
3500330,21259.0206185567
3500390,13185.107173832239
3500420,19638.88888888889
3500480,19441.471571906353
3500510,14074.003795066414
3500540,17548.540798094105
3500570,9045.039761664595
3500600,14158.53291158307
3500630,31222.963951935915
3500660,18354.97470489039
3500690,10803.370169789227
3500720,25747.99541809851
3500750,12319.37172774869
3500790,15013.949780789158
3500810,24800.08917954816
3500840,20042.48861911988
3500900,11638.84825433977
3500930,13054.143787511173
3500960,21985.383502170767
3500990,9922.088145053805
3501020,14550.921861281826
3501050,17001.94678780013
3501080,10762.37952808242
3501110,11801.258604063445
3501140,19447.32441471572
3501170,11420.405837990342
3501200,13173.296753543667
3501230,11611.63877581788
3501260,9935.685940113475
3501290,20363.201094391246
3501320,26291.338582677166
3501350,23152.90381125227
3501380,20895.336787564767
3501410,19079.638208691817
3501470,26539.001560062403
3501500,10508.805744671472
3501530,12040.027098741037
3501560,14318.673218673219
3501590,14642.045454545454
3501620,16576.663628076574
3501650,13662.718540137712
3501680,10084.178677393253
3501710,15039.58409339657
3501740,11472.052659709134
3501770,18968.2214249103
3501800,22120.470127326153
3501830,15316.910785619175
3501860,17272.438611346315
3501890,11456.80159713617
3501920,63927.05882352941
3501950,17114.316624594303
3501980,18122.93011507157
3502010,14500.539374325783
3502040,16693.11915607768
3502070,11167.620398035144
3502100,10541.33130678089
3502130,21676.801057501652
3502160,20178.563335599367
3502190,11175.859030837004
3502220,21948.582729070535
3502250,10369.875718790578
3502280,36329.11392405063
3502310,12069.199905593581
3502340,17487.649964714186
3502370,13898.799301568597
3502400,14277.812402617637
3502430,10464.175292378008
3502460,12211.641919517968
3502490,19363.279056709714
3502520,13400.778608749104
3502550,14833.922261484098
3502580,13998.208242086403
3502610,12389.261256010492
3502640,11930.14597825022
3502670,12617.035181352794
3502730,34009.12646675359
3502800,14525.286930766382
3600001,19679.99565359122
3600002,18401.4364014364
3600003,22556.891296986116
3600004,17755.101343268278
3600005,16390.686406460296
3600006,24052.04043429427
3600007,21014.554163596167
3600008,25665.655166347824
3600009,20114.72827513783
3600010,19409.105414317626
3600011,20084.0571780316
3600012,23720.666666666668
3600013,18201.522083406653
3600014,19943.49532494517
3600015,17316.470203012443
3600016,17866.19535607731
3600017,24445.666666666668
3600018,23550.24367602692
3600019,22753.01204819277
3600020,27313.863216266174
3600021,26741.445427728613
3600023,26773.517126148705
3600024,27241.636066911466
3600025,NA
3600026,NA
3600029,NA
3600030,NA
3600032,NA
3600033,NA
3600035,NA
3600036,NA
3600038,NA
3600039,NA
3600042,NA
3600045,NA
3600046,NA
3600047,NA
3600048,NA
3600049,NA
3600053,NA
3600054,NA
3600055,NA
3600057,NA
3600059,NA
3600060,NA
3600061,NA
3600063,NA
3600066,NA
3600067,NA
3600068,NA
3600070,NA
3600071,NA
3600073,NA
3600076,NA
3600077,NA
3600078,NA
3600079,NA
3600080,NA
3600081,NA
3600082,NA
3600083,NA
3600084,NA
3600085,NA
3600086,NA
3600087,NA
3600088,NA
3600089,NA
3600090,NA
3600091,NA
3600092,NA
3600094,NA
3600095,NA
3600096,NA
3600097,NA
3600098,NA
3600099,NA
3600100,NA
3600101,NA
3600102,NA
3600103,NA
3600104,NA
3600105,NA
3600106,NA
3600107,NA
3600108,NA
3600109,NA
3600110,NA
3600111,NA
3600112,NA
3600113,NA
3600114,NA
3600115,NA
3600116,NA
3600118,NA
3600119,NA
3600120,NA
3600121,NA
3600122,NA
3600123,NA
3600124,22562.032578629238
3600125,24766.861693482853
3600128,NA
3600132,NA
3600133,NA
3600134,NA
3600136,NA
3600137,NA
3600139,NA
3600140,NA
3600141,NA
3600142,NA
3600143,NA
3600144,NA
3600145,NA
3600146,NA
3600147,NA
3600148,NA
3600149,NA
3600150,NA
3600151,NA
3600152,NA
3600153,NA
3600154,NA
3600155,NA
3600157,NA
3600158,NA
3600159,NA
3600160,NA
3600161,NA
3600162,NA
3600163,NA
3600164,NA
3600165,NA
3600166,NA
3600167,NA
3600169,NA
3600170,NA
3600172,NA
3600173,NA
3600943,NA
3600944,NA
3600945,NA
3600946,NA
3600948,NA
3600949,NA
3600950,NA
3600952,NA
3600953,NA
3600954,NA
3600955,NA
3600956,NA
3600957,NA
3600958,NA
3600959,NA
3600960,NA
3600961,NA
3600962,NA
3600963,NA
3600964,NA
3600965,NA
3600966,NA
3600967,NA
3600968,NA
3600969,NA
3600970,NA
3600984,NA
3600986,NA
3600987,NA
3600988,NA
3600989,NA
3600990,NA
3600991,NA
3600992,NA
3600993,NA
3600994,NA
3600995,NA
3600996,NA
3600997,NA
3600998,NA
3601000,NA
3601001,NA
3601002,NA
3601003,NA
3601004,NA
3601005,NA
3601006,NA
3601008,NA
3601009,NA
3601010,NA
3601011,NA
3601012,NA
3601013,NA
3601014,NA
3601015,NA
3601016,NA
3601017,NA
3601018,NA
3601019,NA
3601022,NA
3601023,NA
3601024,NA
3601025,NA
3601027,NA
3601028,NA
3601029,NA
3601030,NA
3601031,NA
3601032,NA
3601033,NA
3601034,NA
3601035,NA
3601036,NA
3601039,NA
3601040,NA
3601041,NA
3601042,NA
3601043,NA
3601044,NA
3601046,NA
3601047,NA
3601048,NA
3601049,NA
3601051,NA
3601052,NA
3601053,NA
3601054,NA
3601055,NA
3601056,NA
3601057,NA
3601058,NA
3601059,NA
3601060,NA
3601061,NA
3601062,NA
3601063,NA
3601064,NA
