"leaid","ave_students_susp_in_sch","ave_students_susp_out_sch_single","ave_students_susp_out_sch_multiple","ave_students_arrested","ave_expulsions_no_ed_serv_white","ave_expulsions_no_ed_serv_black","ave_expulsions_no_ed_serv_hispanic","ave_expulsions_with_ed_serv_white","ave_expulsions_with_ed_serv_black","ave_expulsions_with_ed_serv_hispanic","ave_expulsions_zero_tolerance_white","ave_expulsions_zero_tolerance_black","ave_expulsions_zero_tolerance_hispanic","ave_percentage_students_susp_in_sch_white","ave_percentage_students_susp_in_sch_black","ave_percentage_students_susp_in_sch_hispanic"
3900514,0,0.25,0.166666666666667,0,0.5,0,0,0.5,0,0,0,0,0,0,0,NA
3900523,0.222222222222222,1.11111111111111,0.222222222222222,0.222222222222222,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,Inf,NA,NA
3900525,0,1.77777777777778,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
3900528,0,0.333333333333333,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
3900530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900534,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3900537,15.6666666666667,8.70833333333333,5.375,0,0,0,0,0,0,0,0,0,0,0.0554339675,0.125,0.145833325
3900538,15.3333333333333,0.666666666666667,0,0,0,2,0,0,0,0,0,0,0,NA,NA,NA
3900544,11.3333333333333,8,2.33333333333333,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3900550,4.41666666666667,13.4166666666667,14.5833333333333,0,0,0,0,0,0,0,0,0,0,0.099431825,0.039732485,0.041666675
3900551,0.333333333333333,2.16666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0054347825,0.125
3900552,8.08333333333333,9.66666666666667,12.9166666666667,0,0,0,0.5,0,0,0,0,0,0,0.1047078,0.087814,0.0619747925
3900557,28.1666666666667,17.6666666666667,23.75,0,0,1,0,0,0,0,0,1.5,0,0.185714275,0.141282775,0.125457875
3900562,0.75,2.33333333333333,1.16666666666667,0,0,0,0,0,0,0,0,0,0,Inf,Inf,NA
3900564,6.75,4.33333333333333,3.33333333333333,0,1.25,7,0,1.25,7,0,0,0,0,0.76785715,0.578544175,0
3900567,1.83333333333333,2,2.41666666666667,0,0,0,0,0,0,0,0,0,0,0.0625,0.122222225,NA
3900568,2.41666666666667,7.16666666666667,5.33333333333333,0,4,3.25,1.5,3.5,2.25,1.5,0,0,0,0.056451625,0.125,0.15
3900569,0,0.666666666666667,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3900572,12.3333333333333,7,9.66666666666667,0,0,2,0,0,0,0,0,0,0,NA,0.1666667,0
3900573,1,6.25,4.25,0,0,0.25,0,0,0,0,0,0,0,0.025,0.016836445,0.03125
3900574,2.58333333333333,4.83333333333333,4.66666666666667,0,0,0,0,0,0.5,0,0,0.5,0,0.033333325,0.058908055,0.036363635
3900575,7.25,11.6666666666667,7.16666666666667,0,0,0.5,0,0,0,0,0,0.5,0,0.25,0.10238715,0
3900580,3.25,6.5,5.58333333333333,0,0,0,0.5,0,0,0,0,0,0,0.116071433333333,0.0775408675,0.043615495
3900584,1.33333333333333,3.25,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.011135136,0
3900585,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3900586,0.333333333333333,12.1666666666667,6.91666666666667,0,0,2.5,0.5,0,0,0,0,0.5,0,Inf,NA,Inf
3900587,2.16666666666667,11.4166666666667,8,0,0,0,0,0,0,0,0,0,0,0.022947475,0.0404761875,0.0136550625
3900592,12,15.6666666666667,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0.25,0.1744186,0.125
3900593,0,3.58333333333333,0.25,0,0,0.5,0,0,0,0,0,0,0,NA,NA,NA
3900594,1.46666666666667,3.2,2.26666666666667,0,0,0,0,0,0,0,0,0,0,0.1,Inf,Inf
3900595,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA
3900638,0,0,0,0,0,1,0,0,0,0,0,0.5,0,NA,NA,NA
3900639,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3900640,0,12.3333333333333,35.4166666666667,0,1,1.5,0.5,0,0,0,1.25,2.25,0.5,0,0,0
3900641,1.66666666666667,33.0833333333333,31.5,0,0,1.25,0,0,1.5,0,0,0,0,NA,0.00656168,0
3900642,0.583333333333333,3.5,2.58333333333333,0.166666666666667,0,0.5,0,0,0,0,0,0,0,NA,Inf,NA
3900643,0,1.66666666666667,0.5,0,0.25,0.5,0,0,0,0,0,0,0,NA,NA,NA
3900644,0.333333333333333,7.66666666666667,6.58333333333333,0,0,0,0,0,0.25,0,0,0,0,0,0.0098039225,0
3900645,1.41666666666667,7.33333333333333,4.33333333333333,0,0,0.25,0,0,0,0,0,0,0,0.0065789475,0.021750295,0
3900646,10.25,6.41666666666667,5.75,0,0,0,0,0,0,0,0,0,0,0,0.0567579455,0
3900647,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3901296,0,22.1666666666667,18.8333333333333,0,0,2,0,0,0,0,0,0,0,0,0,0
3901298,1,6.33333333333333,6.5,0,0,1,0,0,0,0,0,0,0,0.0178571425,0.0136207575,0
3901301,18.8333333333333,6.25,5.66666666666667,0.333333333333333,0.25,0.75,0.25,0,0,0,0,0,0,0.1185903275,0.1793090175,0.1272096
3901302,3.75,11.4166666666667,3.25,0,0,2.75,0,0,0,0,0,2.75,0,0,0.0447916666666667,0.0833333333333333
3901305,7.83333333333333,10.1666666666667,17.5,0,0.5,7.25,1,0,0,0,0.5,2.25,0,0.07954545,0.084429825,0.048076925
3901312,0.333333333333333,9.33333333333333,6.5,0,0,0,0,0,0,0,0,0,0,0,0.003875969,NA
3901313,8.16666666666667,4.25,3.91666666666667,0,0,0,0,0,0,0,0,0,0,0.33897175,0.2879292,0.125
3901314,5.16666666666667,5,1.33333333333333,0.25,0.25,0,0,0.5,0.5,0,0,0,0,Inf,Inf,NA
3901317,3.77777777777778,4.33333333333333,6.22222222222222,0.222222222222222,0,0.666666666666667,0,0,0,0,0,0,0,Inf,0.0612149066666667,0.16666665
3901319,0.166666666666667,10.0833333333333,5.5,0,0,0,0,0,0,0,0,0,0,0,0.001,0
3901322,40.5833333333333,10.6666666666667,15.3333333333333,0,0,1.5,0.25,0,0.25,0,0,0.5,0,0.062533895,0.1415987725,0.0808517075
3901325,6.33333333333333,4,5,0.666666666666667,2,2,0,0,0,0,2,2,0,NA,NA,NA
3901326,0,5.33333333333333,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
3901327,24,2,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0.07692308,0.1417004,0
3901329,16.0833333333333,1.58333333333333,0.333333333333333,1.16666666666667,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf
3901330,0.166666666666667,21.0833333333333,18.25,0,0,2.25,0,0,2.5,0,0,3,0,0,0.00079617825,0
3901331,5.66666666666667,8,15.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.1056338,0.16666665
3901332,0,3.33333333333333,11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
3901333,8,5.25,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0.150568175,0.17288962,0.202678575
3901336,72.5555555555556,19.1111111111111,24.4444444444444,0.222222222222222,0.666666666666667,1.33333333333333,0,0,0,0,0,0,0,0.253968266666667,0.440589466666667,0.3111111
3901337,6.08333333333333,10.4166666666667,9.33333333333333,0,0,0.25,0,0,1,0,0,0.75,0,0.081428575,0.07294699,0.04545455
3901339,1.66666666666667,3.83333333333333,2.75,0,0,0,0,0,0,0,0,0,0,0.009705115,0.0651713125,0.0178362575
3901340,2.16666666666667,5.33333333333333,2.83333333333333,0,0,0,0,0,0,0,0,0,0,0.02973749,0.034313725,0
3901344,3.75,7.33333333333333,5.41666666666667,0,0,1.75,0.75,0,0,0,0,0.75,0.75,0.0418232975,0.053571425,0.0150401075
3901345,14.5,8.33333333333333,10.1666666666667,0,2.5,1,0,0.5,0,0,0.5,0,0,0.139893825,0.201687525,0.0278637775
3901346,15.5,19.6666666666667,24,0,0,0.75,0,0,0,0,0,0,0,0.0473145825,0.13319586675,0.0104166675
3901347,15.0833333333333,14,16.75,0.166666666666667,0,0,0,0,0,0,0,0,0,0.183479525,0.077008325,0.0625
3901348,2.11111111111111,0.888888888888889,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0.0701515,NA,0
3901349,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3901350,1,1.16666666666667,0.166666666666667,0,0.5,0,0,0.5,0,0,1,0,0,Inf,NA,NA
3901352,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3901353,11.0833333333333,12.5,4.5,0,0,0,0,0,0,0,0,0,0,0.08533655,0.06132849,0
3901356,0.25,2.66666666666667,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,NA
3901358,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,NA
3901359,2,0.444444444444444,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0.308333333333333,0,NA
3901362,0.333333333333333,5.41666666666667,6.91666666666667,1.16666666666667,0,1.75,0,0,0.25,0,0,0.5,0,NA,0,0
3901363,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.00925926,NA,0
3901365,22.5833333333333,11.3333333333333,11.75,0,0,0.25,0,0,0,0,0,0.75,0,0.11360143,0.2092493,0.11091536
3901366,14.3333333333333,9.77777777777778,16.7777777777778,0.444444444444444,0.333333333333333,5.66666666666667,0,0,1.33333333333333,0,0,0,0,0.25,0.244384706666667,0.133333333333333
3901368,4,14.0833333333333,17.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0.0363953686666667,0
3901369,0,0.583333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,NA
3901370,7.33333333333333,14.3333333333333,12.6666666666667,0,0.5,17,0,0.5,17,0,0,0.5,0,0.175,0.0546666305,0
3901372,0,1.33333333333333,0.888888888888889,0,1.33333333333333,0,0,0,0,0,0.666666666666667,0,0,NA,NA,NA
3901374,1,5.25,0.333333333333333,0,0.5,0,0,0,0,0,0,0,0,0.004329005,0.0227272725,0
3901375,0.444444444444444,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050666666667
3901376,15.5833333333333,29.5833333333333,29.5,0,1.5,38,3.75,1.5,7.75,3.75,0,0,0,0.0649350625,0.121022765,0.0676267325
3901377,0.222222222222222,3.22222222222222,0.666666666666667,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3901378,1.66666666666667,2.66666666666667,1.41666666666667,0,0,0.75,0,0.5,0.5,0,0,0,0,Inf,Inf,NA
3901381,4.66666666666667,3.33333333333333,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0.0700901025,0.1417443075,0
3901382,1.08333333333333,6,2.91666666666667,0,0.75,0,0,0,0,0,0,0,0,0,0.01600566225,0
3901383,12.5833333333333,7,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0.1143349925,0.21104278,0
3901389,24.0833333333333,18.4166666666667,8.08333333333333,0,0,0.25,0,0,0,0,0,0,0,0.040584415,0.17905225,0.170111925
3901390,15,6,6.66666666666667,0.666666666666667,0,2,0,0,0,0,0,0,0,0.03703704,0.1933962,0.2
3901393,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3901396,2.5,3.25,0.75,0,0,0,0,0,0,0,0,0,0,0.166666675,0.0251465775,NA
3901397,8.75,12.3333333333333,11.1666666666667,0,0.5,2.5,0.5,0.5,2.5,0.5,0,0.5,0,0.060714275,0.0702203895,0.05048077
3901398,2.75,9.75,9.16666666666667,0,0,0,0,0,0.75,0,0,0,0,0.0852272725,0.0558555,0
3901403,0.166666666666667,2.58333333333333,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0.0075757575,0,0
3901405,4.83333333333333,4.33333333333333,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0.2506410325,0.4028805375,0.1288807075
3901407,4.25,5,1.91666666666667,0,0.5,0,0,0,0,0,0,0,0,0.12955525,0.145833325,0.1111111
3901409,0,2.44444444444444,2.66666666666667,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3901410,0,1.33333333333333,1,0.222222222222222,0,0.666666666666667,0,0,0,0,0,0,0,NA,NA,NA
3901411,0,1.83333333333333,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3901414,0,6.22222222222222,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
3901416,0.5,6.33333333333333,2.58333333333333,0,0,0,0,12,3.5,0,1,0,0,NA,NA,NA
3901417,19.8333333333333,19.25,11.5833333333333,0,0,0,0,0,0,0,0,0,0,0.0555190075,0.1153863275,0.09835859
3901420,0.5,3.75,0.916666666666667,0.75,0,0,0,0,0,0,0,0,0,0.0119047625,Inf,Inf
3901423,0,3,0.666666666666667,0,0,0,0,0,2,0,0,0,0,NA,NA,NA
3901424,1.33333333333333,1.33333333333333,0.222222222222222,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf
3901425,7.66666666666667,11.6666666666667,5.66666666666667,0,4,6,0,0,0,0,4,6,0,0.15,0.06122449,0.25
3901427,0.5,8.58333333333333,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.00725604425,0
3901434,1.75,4,1.83333333333333,0,0,0,0,0,0,0,0,0,0,0.0482654725,0.0363620325,0
3901444,0.916666666666667,8.91666666666667,7.66666666666667,0,0,0.25,0,0,0,0,0,0,0,0,0.014473685,0
3901454,0.333333333333333,5.16666666666667,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0122549,0
3904348,23.2677029360967,13.5993091537133,16.706390328152,0.709844559585492,0.0207253886010363,0.176165803108808,0.0103626943005181,0.243523316062176,1.01554404145078,0.0362694300518135,0,0.0103626943005181,0,0.0020849979119171,0.00614505459326425,0.00347237122797927
3904349,13.0277777777778,9.31944444444444,8.63888888888889,0.111111111111111,0.833333333333333,0.375,0.0833333333333333,0.416666666666667,0.25,0,0,0,0,0.0141599345416667,0.0361115244166667,0.0139925041666667
3904350,9.13636363636364,3.27272727272727,1.57575757575758,0,0,0,0,0.0909090909090909,0,0,0,0,0,0.00958855676818182,0.034271285,0.00998729545454545
3904351,6.20689655172414,7.55172413793103,5.66666666666667,0,0.344827586206897,0.103448275862069,0.0344827586206897,0.137931034482759,0,0,0,0,0,0.0053323177,0.0151084524482759,0.00680957631034483
3904352,4.48,2.32,1.09333333333333,0.0533333333333333,0.08,0,0,0.64,0,0,0,0,0,0.006230437304,0.0077886992,0
3904353,35.2280701754386,20.0877192982456,13.5789473684211,1.28070175438596,13.7894736842105,5.68421052631579,0.473684210526316,12.2631578947368,5.21052631578947,0.421052631578947,0.157894736842105,0,0,0.0286321552105263,0.0648091246842105,0.0337196510526316
3904354,4,3.20833333333333,0.9375,0.0833333333333333,0.25,0,0,0.125,0,0,0,0,0,0.00520963016875,0.00892856875,0.016604006875
3904355,3.82352941176471,3.17647058823529,0.686274509803922,0,0,0,0,0,0.176470588235294,0,0,0,0,0.00593620435294118,0.0273780534117647,0.00556104823529412
3904357,1.61111111111111,4.27777777777778,1.38888888888889,0.0277777777777778,0.666666666666667,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0.00430480533333333,0.0137721791666667,0
3904358,13.3725490196078,3.94117647058824,1.58823529411765,0.235294117647059,0,0,0,0,0,0,0,0,0,0.0181722120411765,0.0476901670588235,0.0245823058823529
3904359,0.0476190476190476,4.64285714285714,1.38095238095238,0,0.142857142857143,0,0,0,0,0,0,0,0,8.80747142857143e-05,0,0
3904360,3.81111111111111,12.6,7.06666666666667,0,0.4,0.0666666666666667,0.233333333333333,0.833333333333333,0.2,0.1,0.133333333333333,0.0666666666666667,0.0666666666666667,0.00187425586666667,0.00566138323333333,0.0036600558
3904361,14.4583333333333,8.83333333333333,4.08333333333333,0,0,0,0,1.125,0.25,0,0,0,0,0.04909884875,0.08928570875,0
3904362,2.4,2.11666666666667,0.75,0.1,0.3,0.1,0,0,0,0,0,0,0,0.002909059875,0.0128176145,0.009892072
3904363,7.33333333333333,3.57575757575758,2.42424242424242,0,4.59090909090909,0.954545454545455,0.909090909090909,3.72727272727273,0.772727272727273,0.863636363636364,0,0,0,0.00773045205454545,0.0335231054545455,0.0100638358636364
3904364,0.708333333333333,2.70833333333333,1.23611111111111,0.0555555555555556,1.5,0.166666666666667,0.166666666666667,1.25,0.0833333333333333,0.166666666666667,0,0,0,0.000595320116666667,0.00150019333333333,0.00160256416666667
3904365,0.166666666666667,7.02777777777778,5.05555555555556,0.166666666666667,1.25,0.166666666666667,0.333333333333333,0.25,0.166666666666667,0,1,0,0.166666666666667,0.000236742416666667,0,0.001312336
3904366,8.14393939393939,4.29545454545455,1.93939393939394,0.909090909090909,0.681818181818182,0.0454545454545455,0.0454545454545455,1.06818181818182,0.0454545454545455,0,0.659090909090909,0.0454545454545455,0,0.00358191615227273,0.0139445790909091,0.00585065713636364
3904367,5.06666666666667,2.37777777777778,0.466666666666667,0,0.666666666666667,0,0,0.133333333333333,0,0.133333333333333,0,0,0,0.00869733046666667,0,0.00874770866666667
3904368,6,11.8333333333333,8.58333333333333,0.125,1.875,0.25,0,0.25,0,0,0.5,0,0,0.014637644125,0.03125,0.01516544125
3904369,6,6.85964912280702,5.15789473684211,0.157894736842105,6.78947368421053,0.684210526315789,0.105263157894737,7.47368421052632,1,0.105263157894737,0.421052631578947,0.210526315789474,0,0.00897407921052632,0.0328599263157895,0.0300438578947368
3904370,15.2666666666667,9.23333333333333,7.93333333333333,0.0666666666666667,2.3,5,2.5,1.7,4.4,2.3,0,0,0,0.027023332,0.0701933267,0.046317779
3904371,14.0695970695971,9.58241758241758,7.63369963369963,0.347985347985348,0.384615384615385,0.714285714285714,0.0549450549450549,0.0879120879120879,0.274725274725275,0,0.021978021978022,0.021978021978022,0,0.00389088067912088,0.00915782504395604,0.00599231065934066
3904373,0.850340136054422,4,2.36734693877551,0.26530612244898,0.0408163265306122,0,0,0.0408163265306122,0.0408163265306122,0,0.0408163265306122,0,0,0.000303804030612245,0.00169876524489796,0.000251952653061224
3904374,3.01388888888889,8.36111111111111,6.625,0,2.125,0.25,0,0.333333333333333,0.0833333333333333,0,0.0833333333333333,0,0,0.00389310408333333,0.00717872445833333,0.00337301583333333
3904375,15.4902840059791,1.33034379671151,0.660687593423019,0.118086696562033,0.00448430493273543,0.130044843049327,0,1.17040358744395,11.4798206278027,0.10762331838565,0.00448430493273543,0.134529147982063,0,0.000637605911659193,0.00226135974914798,0.000528498295964126
3904376,13.1764705882353,7.72549019607843,5.09803921568627,0.0196078431372549,1.05882352941176,0,0,0,0,0,0.235294117647059,0,0,0.0210275348823529,0.0765664952941176,0.0188536952941176
3904377,12.5416666666667,4.55555555555556,2.86111111111111,0,0,0,0,0,0,0,0,0,0,0.0203417696666667,0.0431526795833333,0.03107638875
3904378,1.74874371859296,12.5644891122278,9.69430485762144,0.190117252931323,0.100502512562814,1.00502512562814,0.092964824120603,0.0351758793969849,0.402010050251256,0.0577889447236181,0.0201005025125628,0.0603015075376884,0.0050251256281407,8.27801007537688e-05,0.000197106689798995,9.99779703517588e-05
3904379,20.4186046511628,15.6124031007752,12.1550387596899,0.418604651162791,0.13953488372093,4.72093023255814,0.116279069767442,0.209302325581395,4.32558139534884,0.162790697674419,0,0.465116279069767,0,0.00257046211627907,0.0162863219465116,0.00678591302325581
3904380,13.2030905077263,14.5526122148639,15.3804267844003,0.320824135393672,0.52317880794702,2.61810154525386,0.125827814569536,0,0,0,0.00883002207505519,0.112582781456954,0,0.000645240324944812,0.00120617183845475,0.000613575451655629
3904381,1.4375,5.5,2.4375,0.0416666666666667,0.5,0,0,0.125,0.125,0,0.25,0,0,0.002554080125,0.01432291875,0.006201923125
3904382,9.43333333333333,6.66666666666667,1.83333333333333,0,0,0.2,0,0,0,0,0,0,0,0.0192822322,0.058549782,0.02222222
3904383,6,6.80555555555556,3.66666666666667,0.148148148148148,3.33333333333333,0.5,0.0833333333333333,5.30555555555556,0.555555555555556,0.166666666666667,0.5,0,0,0.00399491348611111,0.0118893041666667,0.00770728111111111
3904384,0.0775862068965517,15.985632183908,13.5086206896552,0,0.0689655172413793,0.594827586206897,0.0172413793103448,0.689655172413793,3.12068965517241,0.120689655172414,0.0172413793103448,0.310344827586207,0,1.0136025862069e-05,2.3553799137931e-05,0
3904385,7.58333333333333,4.63888888888889,3.16666666666667,0,0.25,0,0,0,0,0,0,0,0,0.0183434091666667,0.0532884666666667,0.0291053216666667
3904386,4.27777777777778,6.52777777777778,1.63888888888889,0.361111111111111,0.416666666666667,0,0.5,0.333333333333333,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0.00461819891666667,0.01793262,0.00545765133333333
3904387,9.11827956989247,4.7741935483871,2.72043010752688,0.118279569892473,0.612903225806452,0.0645161290322581,0.0645161290322581,0.129032258064516,0,0,0,0,0,0.00531529297741935,0.01431717,0.00708712793548387
3904388,1.58333333333333,2.27083333333333,1.60416666666667,0,2.625,0,0,2.625,0,0,0,0,0,0.005081757,0.03125,0.001644736875
3904389,0.1,1.75,0.366666666666667,0,0.1,0,0,0,0,0,0,0,0,0.000108124325,0.001470588,0
3904390,20.5,18.2435897435897,11.5384615384615,0.384615384615385,0,3.26923076923077,0,0,1.30769230769231,0,0,2.30769230769231,0,0.05128205,0.0302091762,0.0149572653846154
3904391,3.06666666666667,7.23333333333333,3.53333333333333,0,1,0.15,0,0.3,0.1,0,0,0,0,0.00489645295,0.00969398,0.0016666665
3904392,3.16666666666667,4.16666666666667,1.52777777777778,0,0.25,0,0,0,0,0,0,0,0,0.01035482275,0.0208333333333333,0.00595238083333333
3904393,1.45833333333333,6.20833333333333,2.58333333333333,0.125,3.75,0.375,0.125,3.6875,0.5,0.125,1.1875,0.125,0,0.0020224386875,0.0330357125,0.00328947375
3904394,4.14965986394558,8.69387755102041,6.7891156462585,0.115646258503401,0.26530612244898,0.693877551020408,0.163265306122449,0,0.204081632653061,0,0,0.0408163265306122,0,0.0015011972122449,0.00533137328979592,0.00230582042857143
3904395,80,30.2298850574713,43.9540229885057,0.494252873563218,0.275862068965517,3.89655172413793,0,0,1.58620689655172,0,0.103448275862069,3.44827586206897,0,0.0342574205172414,0.0563263787241379,0.0484762275862069
3904396,20.4375,13.5,7.97916666666667,0,0.625,0.6875,0,0,0.125,0,0,0,0,0.01552827390625,0.031889438,0.019911859375
3904397,3.33333333333333,2.27083333333333,1.3125,0.270833333333333,0.25,0.125,0,0,0.25,0,0,0,0,0.0051025448125,0.040233873125,0.0199050924375
3904399,4,7.1875,5.3125,0,0.5625,0.4375,0.3125,0.125,0.125,0,0,0,0,0.0066598375,0.018914475,0.0131899375
3904400,6.125,5.25,3.5625,0.15625,7.71875,0.15625,0.0625,7.53125,0.125,0.0625,0.09375,0,0,0.00650837929375,0.024404731875,0.0045454546875
3904401,6.09259259259259,5.51851851851852,2.80555555555556,0,0.222222222222222,0.111111111111111,0.111111111111111,0.0555555555555556,0.0555555555555556,0,0,0,0,0.00409570216388889,0.0140283151944444,0.00537542725
3904402,4.64583333333333,5.95833333333333,4.08333333333333,0.0208333333333333,1,0,0,1.0625,0,0,0.25,0,0,0.007756573,0.0451388875,0.008806818125
3904403,0.566666666666667,1.3,0.45,0.0333333333333333,1.3,0.2,0,1,0.3,0,0.1,0,0,0.0008426,0.002380952,0
3904404,23.65,23.1666666666667,17.3166666666667,0,0.4,3.45,0.35,0.1,0.5,0,0,0,0,0.0073528319,0.028514143925,0.0178197891
3904405,5.1,6.76666666666667,3.06666666666667,0.0666666666666667,0.3,0,0.2,0.2,0,0.1,0.2,0,0,0.00589574905,0.0159313765,0.0127598705
3904406,3.54166666666667,7.04166666666667,2.9375,0.1875,0.625,0.375,0,0.75,0.125,0,0,0,0,0.0061104001875,0.022915039375,0.007251083125
3904407,0.833333333333333,1.25,0.833333333333333,0,1.75,0.375,0.25,1.5,0.375,0.125,0,0,0,0.0020751631875,0.0267857125,0.012152776875
3904408,22.0833333333333,19.2777777777778,15.6666666666667,0.236111111111111,0.458333333333333,2.66666666666667,0.166666666666667,1.58333333333333,19.0416666666667,1.16666666666667,0.0833333333333333,2.375,0.0833333333333333,0.0133989502083333,0.0285593341666667,0.0110865491666667
3904409,10.2777777777778,5.2037037037037,3.59259259259259,0,1.88888888888889,0.111111111111111,0.111111111111111,2.16666666666667,0.111111111111111,0,0,0,0,0.0134728520666667,0.07429453,0.00724969444444444
3904410,0.0612244897959184,17.7414965986395,14.4829931972789,0,6.28571428571429,2,1.3469387755102,0.693877551020408,0.326530612244898,0.0816326530612245,0,0,0,2.23074897959184e-05,0,3.17884081632653e-05
3904411,2.83333333333333,5.375,3.64583333333333,0.125,5.9375,0.375,0.125,5.1875,0.375,0.125,0.75,0.0625,0,0.0056283724125,0.014230551875,0.011931818125
3904412,22.3,10.1,5.66666666666667,0,1.15,0,0,0.5,0,0,0,0,0,0.02903143955,0.0725084735,0.0294978645
3904413,0.354166666666667,2.41666666666667,0.895833333333333,0.5625,0.125,0,0,0,0,0,0,0,0,0.000920572225,0,0
3904414,2.33333333333333,2.33333333333333,1.30555555555556,0.111111111111111,1.83333333333333,0.166666666666667,0,1.83333333333333,0.166666666666667,0,0,0,0,0.00566958983333333,0.00572447416666667,0
3904415,10.3166666666667,7.1,1.38333333333333,0,1.3,0.1,0,0,0,0,0,0,0,0.013359549945,0.02,0.025
3904418,9.1037037037037,5.00740740740741,2.82222222222222,0.133333333333333,0.488888888888889,0.155555555555556,0,0.777777777777778,0.177777777777778,0,0.466666666666667,0.2,0,0.00404569110666667,0.00974648704444444,0.00348794308888889
3904419,12.1166666666667,7.40833333333333,4.85,0,5.15,2.425,0.5,4.15,2.05,0.35,0,0,0,0.006483030625,0.021256611475,0.012411387725
3904420,16.2368421052632,10.0701754385965,8.2280701754386,0.087719298245614,15.2894736842105,0.605263157894737,0.210526315789474,15.6315789473684,0.605263157894737,0.263157894736842,2.92105263157895,0.0526315789473684,0.0789473684210526,0.00861651570263158,0.0200207443684211,0.0115882686052632
3904421,4.92424242424242,6.71212121212121,2.77272727272727,0,0.227272727272727,0.0909090909090909,0.227272727272727,0,0,0,0,0,0,0.0028438516,0.00512258681818182,0.00377618359090909
3904422,18.3931623931624,10.4529914529915,9.23931623931624,0,1.43589743589744,2.94871794871795,0.205128205128205,0.153846153846154,0.230769230769231,0,0.128205128205128,0.538461538461538,0,0.0129121564615385,0.0263138722051282,0.0147913309487179
3904423,0,7.54761904761905,5.14285714285714,0,0.428571428571429,1,0.142857142857143,0,0,0,0,0,0,0,0,0
3904424,21.6190476190476,5.23809523809524,3.29761904761905,0.166666666666667,1.10714285714286,0,0,0.607142857142857,0.0714285714285714,0,0.714285714285714,0,0,0.0180439249464286,0.0388908,0.0222505632142857
3904425,12.4166666666667,10.7777777777778,7.36111111111111,0,13.5,1.75,0.666666666666667,13.3333333333333,1.75,0.666666666666667,0,0,0,0.01940483925,0.041941665,0.038888895
3904426,0.0710382513661202,11.9562841530055,14.6174863387978,0,0.704918032786885,1.70491803278689,1,0,0,0,0,0,0,2.70518852459016e-05,5.6764e-05,4.3832737704918e-05
3904427,4.47222222222222,2.65277777777778,1.11111111111111,0.138888888888889,0,0,0,0.708333333333333,0.166666666666667,0,0.166666666666667,0,0,0.00299326104583333,0.0104425470833333,0.00589057375
3904428,2.36111111111111,1.58333333333333,0.805555555555556,0,1.33333333333333,0,0.166666666666667,1.08333333333333,0,0.166666666666667,0,0,0,0.00532928066666667,0,0.0124034466666667
