leaid,student_teacher_ratio
2200286,16.987654320987655
2200287,19.411764705882355
2200288,21.333333333333332
2200289,17.489143308330046
2200290,7.9
2200291,18.651162790697676
2200292,15.966666666666667
2200293,13.333333333333332
2200294,18.18032786885246
2200295,7.666666666666667
2200296,20.741935483870968
2200297,15.949642242550494
2200298,22.21875
2200299,18.725868725868725
2200300,15.08499411033766
2200301,13.5
2200330,13.222450533993355
2200360,12.172727069467943
2200390,9.095389827213973
2200420,11.997903732967831
2200450,13.59626399051803
2200480,13.776142845333553
2200510,13.88845303669692
2200540,13.086632892411238
2200570,14.379181972221192
2200600,14.737136064845977
2200630,15.369424739073711
2200660,13.776638542404031
2200690,14.465944168417655
2200720,14.641963083641933
2200750,12.293386509616074
2200780,13.453903575503995
2200810,15.124322399704836
2200840,15.446931287148564
2200870,15.398776785500639
2200900,14.379054031400809
2200960,13.672359804955056
2200990,12.707160511154923
2201020,15.841720091587385
2201050,15.408429033543737
2201080,13.134160003565267
2201110,13.800677221561271
2201140,14.24285369677964
2201170,15.080983211936335
2201200,15.4418417850857
2201230,13.41683284617696
2201260,15.202779525851811
2201290,14.987899061602315
2201320,13.06372292560427
2201350,13.72673354385698
2201380,14.074148471898681
2201410,13.832808428589951
2201440,12.163257939715608
2201470,14.761128741744576
2201500,12.384892911244402
2201530,13.383181810250058
2201560,16.306601535240755
2201590,16.407163929841698
2201620,14.288275894050997
2201650,15.045753934741503
2201680,15.622762878041188
2201710,11.314001141256421
2201740,14.762413753376258
2201770,14.771171036577774
2201800,14.284193282947582
2201830,15.419785686022754
2201860,16.190120056303943
2201890,16.089561014163785
2201920,12.376492400147043
2201950,13.935472228309209
2201980,11.790574223276117
2202010,15.032569564013341
2280100,8.536164667101078
2300009,12.65474552957359
2300049,9.680666117668588
2300053,11.255122950819672
2300062,14.657672849915683
2300064,10.650454145912686
2300065,16.675769160750047
2300066,7.510619127300811
2300067,18.052888166642045
2300068,15.882967607105538
2300069,8.189627744193446
2302220,15.605037415586786
2302280,10.251550654720882
2302500,12.054223149113659
2302510,10.065629378364426
2302610,11.974262871076544
2302640,12.076425504158287
2302730,8.237421900690562
2302820,12.62220790083506
2302850,9.98632351112769
2302950,6.670451319897815
2303150,11.685672453848037
2303210,12.712016997371169
2303290,9.528127444705213
2303510,11.642656138435045
2303600,17.991838753555086
2303610,10.176496872207329
2303640,8.779588668994956
2303780,11.486835554804108
2303870,8.476341904709688
2303930,12.684630738522953
2304080,9.448818897637794
2304110,9.696238181452424
2304160,10.833866496054595
2304620,5.956344802071772
2304860,29.265070189925684
2304890,15.90250329380764
2304895,7.834573624496767
2305280,8.885391878406386
2305310,9.07133125302158
2305360,6.777829241932993
2305380,6.768397735663303
2305400,17.497733454215776
2305500,10.453282293832931
2305670,11.92400468912034
2305970,12.494456762749445
2306000,16.65637406263785
2306060,13.90293909495858
2306160,11.20881021708421
2306180,15.115856758916248
2306250,8.411125012029641
2306260,13.231481481481481
2306330,18.377622377622377
2306510,11.309816022628983
2306610,11.289888245590413
2306780,5.304347826086956
2306810,5.19624101713654
2306870,18.722983821168334
2306900,13.201939621460973
2307100,9.938080495356038
2307140,10.819559515383654
2307250,12.589928057553957
2307320,12.885938466772007
2307450,10.070306038047974
2307530,13.325918602735213
2307590,5.77445652173913
2307710,6.928660108872124
2307800,11.243829747601751
2308160,13.25129436482329
2308250,14.57001743172574
2308280,12.114160888973313
2308340,5.788177339901477
2308400,6.986173198877222
2308490,8.412462908011868
2308500,8.31603229527105
2308940,15.225144895229604
2309330,19.637595258255715
2309390,8.824436902190683
2309560,13.01277391214041
2309630,11.444408216498207
2309650,16.509276747028107
2309930,11.82354625788628
2309990,10.543326345213137
2310380,18.122565669547427
2310500,11.877334875333826
2310530,12.618836681750102
2310590,12.82726803654354
2310620,8.331112414050423
2310650,7.5136558336935595
2310680,6.444707340431524
2310710,13.009927148593327
2310770,13.064801935864946
2310830,9.480373831775701
2310860,13.690250555592717
2310890,11.352239861842241
2310980,17.52513811056794
2311010,10.177929085303186
2311100,11.727396775660788
2311130,10.680345258507948
2311160,12.857507660878447
2311220,15.645805592543276
2311250,9.185174681390361
2311280,10.323813644886773
2311310,8.5315972458927
2311370,13.728849482496733
2311430,11.425898703728452
2311520,12.631495199872704
2311550,11.65872786456697
2311580,11.22637769261266
2311610,10.045856883864776
2311670,10.156528687413495
2311700,11.838306063522618
2311730,12.442084942084943
2311790,12.797975673269383
2311820,4.833141542002302
2311850,8.128570133284976
2311910,10.330492621076699
2312140,13.736476043276662
2312300,13.994685562444642
2312330,12.43436523531875
2312360,15.759973623475107
2312390,8.092583206622741
2312750,13.109133948249122
2312960,7.073452862926547
2312980,10.937704061642942
2313110,17.935829520828317
2313140,15.18987341772152
2313350,13.401558802689804
2313490,11.320818024728638
2313500,9.898242368177613
2313530,14.999999999999998
2313560,11.35053802662776
2313860,12.436194458571133
2313970,12.235901899400558
2313980,8.116815630845977
2314010,13.957486714598312
2314100,12.367725429865793
2314130,11.781713046620888
2314160,11.995389833747373
2314190,12.176771688288765
2314210,9.88604931811143
2314240,11.960038664791307
2314300,8.262243727799067
2314330,12.303064404432133
2314440,13.370838117106773
2314470,17.280855199222547
2314530,10.203268234356317
2314560,11.420549615722752
2314590,12.136990419963647
2314610,18.65808176764478
2314670,14.09434657305684
2314700,12.27682085521562
2314761,20.06804090506482
2314762,11.439122908251587
2314765,16.634156759450416
2314767,12.320342730790491
2314768,11.219133987568657
2314772,12.145687021327948
2314773,13.724224556016887
2314775,12.273321449792038
2314776,10.98747621976102
2314777,11.423773091994775
2314778,10.414131188935269
2314779,14.05655705482634
2314780,14.600397784383754
2314782,10.453647198112632
2314783,12.974429814816602
2314784,15.341896088856135
2314785,12.827099052817466
2314787,10.059970190942272
2314788,10.597247697423272
2314789,12.087427872005595
2314790,10.33622007131941
2314791,11.153234431129514
2314793,13.505731341097194
2314794,10.925621065345258
2314795,11.115845065476831
2314796,11.951248513674198
2314803,8.336999560052794
2314805,12.422234243981608
2314806,11.254493748993937
2314807,13.20388349514563
2314808,14.04867256637168
2314809,12.058803371941607
2314812,12.378769176512078
2314813,11.021998166819431
2314814,15.640855945290095
2314815,14.12611270617349
2314816,15.482546201232031
2314817,13.463981128651788
2314818,7.712449416805523
2314819,32.14442976662263
2314820,13.33941605839416
2314821,28.393351800554015
2314822,11.267883571780958
2314823,14.916666666666666
2314824,15.320512820512821
2314831,13.727272727272727
2314832,15.786163522012579
2314833,13.553571428571429
2400027,10.136369568054288
2400030,13.879277320817359
2400060,14.865593481584298
2400090,15.448659625883794
2400120,14.756359077924113
2400150,15.71035330461437
2400180,13.723282381888074
2400210,14.247256494579633
2400240,13.673027467421607
2400270,15.37057801054016
2400300,12.47373928708622
2400330,15.351055765249155
2400360,12.918364073777065
2400390,14.16694707296856
2400420,13.4159976664257
2400450,12.973198712752106
2400480,14.98446598863581
2400510,14.941731240330371
2400540,15.122655347531602
2400570,12.952612285966303
2400600,16.667061471041098
2400630,14.592373638550049
2400660,14.816770921746164
2400690,13.331485385406562
2400720,11.33041780873161
2500001,14.900344033436639
2500002,14.260780860237334
2500013,12.581237954372282
2500014,10.631710690995323
2500021,12.65552343848184
2500022,16.170574083683192
2500024,11.68161098031358
2500025,11.082517018097295
2500026,12.321968062149331
2500027,9.33368037480479
2500028,23.33639760393808
2500029,10.330670491924913
2500030,14.34459481387726
2500031,11.343523732904263
2500032,11.928710399765059
2500033,9.610983981693364
2500034,11.060351045924502
2500035,9.300997091815537
2500036,13.354037267080745
2500038,8.678414096916299
2500039,12.562289810246213
2500040,11.602294163602068
2500041,13.822753425092976
2500043,8.422115870229192
2500044,10.110560808444644
2500045,13.894361377822941
2500046,11.769735576409225
2500049,14.901218999579655
2500051,12.908628384678753
2500052,14.40674995033364
2500053,11.068924172510263
2500054,11.705376516917143
2500055,14.691914455972656
2500057,12.154889739931416
2500058,9.669412991437929
2500060,17.53584173292431
2500062,15.342392752464695
2500063,11.252210255585918
2500065,13.206118431016206
2500066,14.579046730161423
2500067,12.508046210658264
2500068,10.350432351602626
2500070,9.78255955879029
2500071,12.860949480667792
2500073,10.168434185901434
2500075,11.713601698052669
2500076,9.937243429434247
2500077,12.205916608432332
2500079,10.696869036681036
2500080,10.870006083958629
2500081,13.161448741559239
2500082,12.101366742596811
2500083,13.04850912327548
2500084,9.489279565965882
2500085,12.419527896995708
2500086,11.143956009027049
2500087,14.207815813389882
2500089,10.370453777727732
2500090,10.7567796098327
2500517,8.412033615285647
2500518,10.991411556991949
2500519,12.629929485505352
2500520,15.700582110355006
2500522,11.96510178645617
2500525,10.326215895610913
2500526,10.666977430757875
2500527,11.613475177304965
2500533,10.93105383015941
2500535,9.196683620149098
2500536,11.180855237347979
2500537,10.353430353430353
2500538,9.563138448163443
2500541,11.677271394823514
2500542,12.89510946519987
2500543,14.435834837066128
2500544,10.71805702217529
2500545,18.20813431755681
2500546,10.612890470541716
2500547,8.42682140554481
2500548,11.77610333692142
2500549,11.696950600427126
2500550,10.482368366572356
2500551,27.974425500370643
2500552,11.689814814814815
2500553,13.1568144499179
2500554,11.134202962635419
2500555,15.137513751375137
2500556,29.165092557612393
2500557,12.471131639722865
2500558,9.823493609251368
2500559,13.715245381601044
2500586,12.5
2500587,22.099447513812155
2501650,16.10766339791874
2501710,15.720375439968713
2501740,14.030163860066905
2501780,14.5998286380857
2501800,13.067473175437874
2501860,14.419161527284974
2501890,10.13574436052908
2501920,11.90006159288681
2501950,13.601752859273992
2501980,14.46812017596708
2502040,15.47196686933699
2502100,14.8966961927662
2502110,10.099266292619767
2502160,13.415020040784754
2502190,15.573414707932708
2502220,14.10253415858928
2502250,11.673078432911987
2502310,13.344074954343334
2502400,12.049992101975462
2502430,14.677227957754836
2502460,14.49390504197695
2502490,16.737547264834962
2502520,14.567949216219718
2502530,11.395722880800621
2502550,11.176922233190743
2502580,12.452558727953763
2502640,14.61708614814372
2502670,13.992381138811117
2502710,12.531161351328118
2502715,13.583298010675824
2502740,10.762814987577954
2502790,13.055136600568833
2502820,14.027357925170739
2502880,12.852504118879665
2502910,14.325593198832635
2502940,14.105114386522583
2502970,11.446714781141626
2503030,17.287951610676775
2503060,11.163021165144757
2503070,13.40898288973384
2503080,13.418286078368906
2503090,15.212442323873985
2503120,12.942857142857143
2503150,12.913804380427202
2503240,12.057259686329887
2503270,10.586708774314335
2503300,13.862431160252974
2503310,9.630579633233092
2503330,11.390202316710903
2503360,13.375781377082705
2503390,12.876814826539274
2503510,14.695935907268163
2503540,14.497005757046837
2503660,12.764440882342797
2503720,12.174386179691219
2503750,14.021127427069608
2503780,13.973499304490494
2503840,12.98717737750155
2503870,13.452405201711032
2503900,13.677761218744825
2503990,13.439073250151933
2504020,13.841202493610304
2504050,12.246328844914382
2504080,11.754927570648302
2504140,10.917364788347053
2504200,13.765278752857734
2504230,15.629187000616131
2504260,12.728123537669632
2504290,11.367468361789957
2504320,17.152681641584422
2504360,15.016413772979282
2504410,13.907945615566922
2504440,17.07027767749921
2504500,13.813187531094371
2504530,9.007178653663821
2504560,11.578843256896787
2504590,13.139245994030647
2504620,14.737968242525568
2504650,9.120470389095525
2504710,9.696817840140316
2504770,13.918525396855477
2504800,13.983284189687502
2504830,13.931946209277202
2504860,12.159243714600057
2504890,14.351561511312346
2504920,8.219873150105709
2504950,13.30816331469784
2504980,12.514580479003362
2505010,14.33375118370334
2505020,9.316986457016146
2505070,15.051785110419496
2505100,11.21435270415784
2505130,14.196258719086874
2505160,11.869095341913402
2505220,14.561262306742035
2505270,11.113646736649931
2505280,12.143434169143772
2505340,2.4074074074074074
2505370,14.275773547292056
2505400,13.200093598161072
2505470,9.96526368024541
2505480,11.756545088386664
2505485,10.71254175806289
2505490,13.006275378368402
2505500,15.168461190760421
2505580,13.154059324643335
2505610,15.264271678339295
2505670,12.457724490259592
2505730,14.79154492691221
2505740,11.751757222449939
2505760,6.986323941341243
2505790,13.585491173627714
2505880,14.102639468579156
2505940,11.128356738112835
2505970,14.577328017990391
2506000,10.781803859787317
2506090,15.122908043908584
2506150,14.007224423211373
2506210,12.760195412064572
2506240,13.529580930918897
2506270,11.96987136514843
2506300,14.474499036046035
2506330,14.09679784893669
2506390,12.380446333687567
2506420,12.295289355046462
2506480,13.123908325834964
2506510,16.99285542265393
2506540,17.0316301703163
2506630,11.715587044534413
2506660,13.318832210200556
2506690,10.526021499363965
2506720,15.434808078805304
2506750,10.24369659246756
2506780,14.1766356860219
2506810,9.137808731540595
2506840,12.169197952530615
2506900,10.031134627490346
2506930,13.064369753346515
2506960,15.72784994466127
2506990,12.600659756154808
2507020,13.962404626875857
2507050,12.697916991974019
2507080,14.887979240524833
2507110,14.502984708232015
2507140,14.214850119152139
2507170,14.676684922420515
2507230,14.984019488759355
2507260,13.062682346057262
2507290,13.483846085382858
2507320,12.691842606363018
2507350,13.725508266823953
2507380,9.06293893385058
2507410,15.525681811162245
2507440,12.67504969512876
2507470,12.710672361320682
2507500,13.51911312732593
2507530,14.089225171167792
2507560,12.196733692060794
2507590,15.40506040293289
2507620,14.7740144102193
2507680,15.232776699967966
2507740,14.873851645755682
2507770,14.453555092066276
2507830,12.386376255215191
2507860,13.102675699676482
2507890,13.888139798284884
2507920,15.1299295206327
2507980,14.982390811817224
2507985,8.2868610334733
2507990,12.16119998101296
2508040,13.60472972972973
2508050,13.212437657318773
2508160,12.031611092769891
2508220,15.23596582288589
2508250,11.41880096611426
2508280,14.150796280774253
2508310,13.969744562077354
2508320,12.373723876209311
2508340,14.418462710051685
2508370,14.85060891188559
2508430,14.517045748121816
2508440,10.980331662167373
2508530,11.844304704290376
2508580,13.023529145853582
2508610,12.837842042703608
2508640,13.692587023745354
2508650,10.698275862068966
2508670,11.244923680156841
2508700,16.51296789765197
2508730,16.019948699361528
2508760,12.845185526922824
2508790,13.865135833162826
2508820,13.40285883967152
2508850,12.655062492404625
2508860,9.085969572567013
2508880,13.440891843397948
2508910,13.847771035405417
2508940,14.844912372951237
2508950,10.905928007493644
2508960,11.111994979626832
2509000,14.338187491873619
2509030,14.902390646205243
2509060,12.883850334122052
2509090,8.842921784098255
2509140,10.734066767830045
2509150,13.861751577296163
2509180,15.412557238464247
2509210,8.48098179453836
2509270,14.238003295040295
2509300,12.733891995605045
2509310,8.10675627148207
2509360,13.868593101618224
2509390,11.181850789096126
2509420,15.954551706521526
2509450,13.502388931129323
2509540,10.960092539039907
2509600,11.519565936007478
2509630,12.12637033008322
2509690,15.383703000830268
2509720,12.851723279284029
2509780,13.439015734058914
2509840,5.66563184806428
2509870,13.66667703828163
2509900,12.542836482535291
2509930,12.165721740003011
2509990,14.297613067362382
2510050,13.934806625296213
2510080,9.287469287469287
2510140,13.864510141853374
2510170,15.400508044030483
2510200,11.586552495864552
2510230,8.125649013499482
2510380,10.493501736252911
2510470,14.5968976953503
2510500,13.448878856428713
2510530,9.88888888888889
2510560,13.500271717037728
2510590,14.251959825303445
2510615,10.585855380587839
2510620,13.51741909207682
2510710,12.698604848228067
2510770,16.66671276869414
2510800,9.988901220865705
2510830,14.186537655023665
2510860,14.072531783703445
2510890,12.190453047551273
2510920,13.035457815608817
2510930,10.292751321857526
2510950,14.338944531064191
2510980,13.17251244705358
2511010,12.63683436236635
2511020,11.526776042905075
2511040,10.184008115361403
2511050,9.994112052176275
2511060,8.941743776879969
2511130,12.536735058370182
2511220,13.058817278571809
2511250,12.608259238912964
2511310,14.007366044909112
2511340,14.039604334558371
2511370,11.94531340516742
2511400,15.07412314208628
2511430,12.541946773282536
2511460,13.372194808815806
2511490,12.88325978566107
2511520,15.717603548667597
2511580,15.330826230759445
2511670,12.760674270717674
2511730,8.74395503855705
2511735,11.315555757975998
2511740,13.52127307928413
2511760,13.944028023654374
2511800,10.823863183564177
2511850,14.711552493529036
2511880,15.940664608209357
2511910,13.634265890066521
2511940,14.740353407861521
2511970,14.206792800509621
2512000,11.249975376520363
2512030,14.083485788228996
2512060,12.989183417668633
2512100,14.400378200055497
2512180,11.42900816700878
2512210,13.402194772415093
2512240,14.413148408382723
2512270,13.46402337206197
2512300,7.587721902273941
2512390,12.563321871965144
2512420,14.851755393556164
2512510,13.065965244118692
2512570,8.770100433565666
2512600,13.22185629287287
2512630,12.894165935040435
2512660,14.579716708179234
2512690,11.170298627925746
2512750,11.882320076149485
2512780,14.651428571428571
2512810,13.88881555209406
2512840,15.697243567115436
2512870,13.483590351917755
2512930,17.31760784249331
2512950,11.226744600470454
2512990,10.025325838532337
2513020,12.410097306444788
2513050,13.039901124778773
2513080,14.58881612501785
2513110,13.959498176218903
2513170,13.537856494595857
2513200,13.065553424348415
2513230,14.834581454145823
2513260,8.814432989690722
2513290,15.168228727885426
2513321,9.49685534591195
2600005,15.410942352074045
2600006,16.149159509652794
2600007,19.193202861188773
2600010,7.472660996354799
2600011,12.908878504672897
2600012,17.314854915547855
2600013,17.81953067393152
2600014,14.112559386039711
2600015,18.487121160037187
2600016,19.032662311691773
2600017,19.137214137214137
2600018,15.734185887188858
2600019,17.3098968284295
2600020,26.107977437550364
2600067,27.873303167420815
2600068,16.31493105322987
2600069,11.350257542310521
2600070,11.922484599589323
2600071,10.845972362655882
2600073,16.50547518183998
2600074,13.146785018402252
2600076,14.870814087759815
2600078,17.84338896020539
2600079,19.273684210526316
2600080,20.34722222222222
2600082,14.874313782143888
2600087,14.241820295631955
2600088,14.135508921949304
2600090,16.304058726528005
2600092,14.07605535527387
2600093,19.62257754675405
2600096,13.226594301221168
2600097,19.24333438718516
2600098,20.98917736780127
2600099,17.37212576255279
2600100,18.99899786336907
2600101,14.027777777777779
2600103,7.175495007615502
2600105,9.903225806451612
2600106,15.98264931598265
2600112,19.3228582117471
2600113,14.611840982767445
2600114,14.605223656559593
2600115,17.009771015141347
2600121,13.979513292675707
2600125,20.71988143129367
2600131,17.887755102040817
2600136,13.993174061433447
2600137,18.191111111111113
2600139,18.118205885607757
2600140,19.31375097478555
2600141,13.510223953261928
2600142,17.42622452083967
2600143,13.062146892655367
2600145,19.31281692603602
2600148,20.358525269717518
2600149,20.65654562963802
2600150,21.34815648747537
2600151,19.501899535669057
2600152,13.328879238349758
2600153,13.167722032797533
2600156,18.378294573643412
2600157,13.739933828578563
2600159,19.011671485169717
2600161,18.659252394192155
2600163,18.536682351381803
2600164,40.42857142857143
2600166,17.394021456098326
2600168,22.37013965638501
2600169,17.32107952402181
2600170,20.228553467591656
2600171,19.68117955843755
2600173,16.591867723975028
2600174,27.827800829875518
2600175,15.978260869565217
2600178,21.91823899371069
2600181,10.721649484536082
2600182,14.784831700042607
2600184,10.217755443886098
2600185,18.228230387574605
2600186,14.254337311975862
2600191,18.537005163511186
2600192,18.892128279883384
2600193,14.907103825136613
2600194,20.097580537361313
2600195,20.82850576459192
2600197,19.950403967682586
2600200,11.146435452793835
2600203,20.33336242254996
2600204,19.190827097618573
2600206,18.706904845899746
2600207,15.568587455379909
2600208,18.428662309872188
2600209,19.990349682107176
2600210,17.254615554460994
2600211,15.012937174753612
2600212,13.639751552795031
2600213,16.080462539147195
2600214,16.39066183658214
2600215,18.44789356984479
2600216,15.771691323470613
2600217,19.113045844102842
2600218,18.677315398626874
2600219,17.294030325522215
2600220,16.553488829839583
2600222,14.52003226673837
2600223,21.425806094795643
2600224,17.93908675385799
2600225,22.297104417222076
2600227,21.903520208604952
2600228,17.554794931844114
2600229,20.11743772241993
2600230,15.9879939969985
2600232,22.11010767627649
2600234,22.63898191560616
2600237,17.17081850533808
2600239,20.76380296291342
2600242,18.543707973102787
2600243,20.70080862533693
2600244,20.528590425531917
2600245,18.292003940211572
2600248,16.081632653061224
2600249,19.612265084075172
2600250,15.69986999319012
2600251,20.424403183023873
2600252,16.894807320339236
2600254,19.34897879025923
2600255,17.086857188664876
2600262,20.36815616049829
2600263,22.55083179297597
2600264,9.294070592940706
2600265,17.996208707542184
2600267,18.22758620689655
2600269,29.068322981366457
2600270,21.57254290171607
2600271,18.853774701997214
2600273,16.30208597675481
2600274,9.826187717265354
2600275,15.597871744609353
2600277,16.87515762925599
2600278,18.81396903769994
2600281,12.925278219395867
2600283,16.088259329882863
2600284,18.31434184675835
2600285,7.732040686586141
2600286,14.535886238943007
2600287,17.425624473758067
2600288,17.33108108108108
2600289,21.8799481790701
2600291,18.76082183466914
2600292,26.621381206534046
2600294,19.815462043897664
2600295,17.29781160799239
2600296,20.68211882440904
2600297,19.444444444444446
2600300,16.12242638919637
2600301,23.435515051090857
2600302,18.520228545045303
2600305,18.087032710280376
2600306,19.659361739231528
2600307,19.7471970677016
2600308,18.653291191425037
2600310,17.941525203157983
2600311,20.63377858416492
2600312,18.95180918383904
2600314,19.51779881525771
2600315,15.272458509709066
2600316,9.818181818181818
2600317,13.505263157894737
2600318,16.54124243765678
2600322,26.739884393063583
2600330,18.56740323298235
2600331,20.76959284537538
2600333,22.47588424437299
2600943,11.756201491401614
2600945,19.493821646568406
2600946,13.99641978071157
2600947,9.944788132774562
2600949,10.466864566868423
2600950,18.606115107913666
2600951,16.432
2600952,17.97514565970942
2600955,15.833333333333332
2600956,14.024162312201252
2600958,21.185185185185187
2600959,18.91714236291299
2600961,16.785984848484848
2600963,23.138040871837084
2600964,18.5898646521876
2600965,18.90752245147584
2600966,11.36150234741784
2600967,14.910458873780321
2600968,25.37792894935752
2600969,26.325268185733304
2600970,15.52132701421801
2600971,21.52273069019097
2600972,26.806679238396498
2600973,14.90296594653973
2600974,20.102398275397466
2600977,16.463446819741357
2600979,18.873270131851367
2600980,9.15445321307779
2600981,19.694579868081448
2600982,29.673798667134342
2600983,17.522658610271904
2600984,20.57128846389604
2600985,17.257804196354762
2600986,26.13833146582459
2600987,20.263736263736263
2600988,14.715578732841815
2600989,19.03586579251832
2600990,9.725194760722541
2600991,18.133333333333333
2600993,20.07522743177047
2600995,13.400161308906554
2600996,19.679276973526353
2600997,21.901513536559367
2600998,22.42894056847545
2600999,19.649053885942514
2601000,13.682162809257782
2601003,22.637795275590552
2601006,26.702317290552585
2601008,21.79310344827586
2601010,16.927113702623906
2601011,16.680455015511892
2601012,24.235294117647058
2601013,16.680851063829788
2601014,17.759385161099615
2601015,9.005376344086022
2601016,18.087615838247682
2601017,12.208800690250214
2601018,16.18111254851229
2601019,22.32905982905983
2601020,21.306818181818183
2601021,20.220845175418162
2601023,23.66443225675401
2601027,13.865030674846626
2601028,17.49148467241034
2601029,16.113920516241116
2601030,21.258426966292134
2601031,14.145171553032156
2601032,23.35593220338983
2601033,22.102348672904334
2601034,51.46666666666667
2601035,21.023255813953487
2601036,15.1640625
2601037,19.275450932436563
2601039,20.076923076923077
2601040,20.645631953310232
2601041,23.92105263157895
2601042,13.035714285714285
2601043,20.65359477124183
2601044,23.821749495690444
2601045,12.869565217391305
2601046,13.425981873111782
2601047,9.866666666666667
2601048,14.257142857142858
2601049,18.64423076923077
2601050,32.17276747906276
2601051,19.102040816326532
2601053,18.422601530311947
2601054,15.862068965517242
2601055,20.2
2601056,21.923427529626256
2601058,40.61162079510703
2601061,18.638491712008097
2601062,28.807861391259372
2601063,12.434782608695652
2601064,17.22222222222222
2601065,10.064516129032258
2601066,37.333333333333336
2601067,19.26510989010989
2601068,17.757062146892654
2601069,16.088825214899714
2601070,28.21515491263092
2601071,13.898305084745761
2601072,18
2601074,32.68983268983269
2601075,12.345679012345679
2601076,32.421052631578945
2601077,26.268509378084897
2601079,35
2601080,16.569200779727097
2601081,26.134020618556704
2601082,20.192381685263566
2601083,13.391304347826088
2601088,40.108108108108105
2601089,8.177339901477833
2601090,13.906976744186046
2601091,191.36363636363635
2601092,38.3
2601093,27.333333333333332
2601095,19.23862012655644
2601096,21.666666666666664
2601097,10.952380952380953
2601098,6.463878326996198
2601099,25.4
2601100,20.452830188679247
2601101,33.5625
2601103,17.468363636363637
2601104,59.411764705882355
2601105,105.87023686920699
2601107,23.94557823129252
2601108,13.196347031963471
2601110,19.228070175438596
2601113,16.842105263157894
2601114,80.5
2601115,23.09090909090909
2601890,18.072532987938153
2601920,17.867981790591806
2601950,14.969124747481985
2601980,19.160501062193248
2602010,18.5247959824231
2602040,13.302825947334618
2602160,18.73740606405424
2602190,19.066257221672828
2602220,19.285522817338133
2602520,21.295523734355623
2602550,19.03686344644702
2602640,17.57688797174491
2602670,19.99367168712821
2602730,20.090908641266985
2602790,20.73535627868585
2602820,17.005150180055125
2603240,20.177342536492034
2603270,6.04274134119381
2603480,15.362752430815258
2603510,17.220769518117297
2603540,19.396487013961867
2603570,16.865067375672247
2603600,18.719484108705664
2603660,7.4440704810928535
2603690,17.271488098414252
2603810,13.675782212367578
2603870,17.439315142980632
2603900,21.213626984461197
2603960,12.5
2603990,14.896157350677099
2604020,19.51293424061269
2604170,19.20498259754534
2604260,19.713734670280722
2604290,19.131011242162252
2604320,19.090804066543438
2604350,6.719061323887535
2604440,18.4976111723631
2604470,19.660663230168833
2604500,19.170335837002504
2604530,18.272204839476064
2604620,16.835816322622648
2604650,16.51975275463585
2604740,21.96894302007804
2604800,19.702992917523417
2604830,17.373309977301886
2604950,19.44993877743242
2605010,17.39542201617646
2605100,13.918996006845408
2605430,20.4504081973338
2605690,14.625438316863246
2605780,21.424516974129464
2605820,20.25452765540871
2605850,15.651347480298849
2606000,18.908426931811206
2606090,13.527349740743446
2606270,17.679897281304083
2606300,2.9
2606500,17.043717121459483
2606510,12.1825520024837
2606570,18.983394695318957
2606600,18.78534678470198
2606630,16.92638829100301
2606720,19.367816728917067
2606780,17.858080421855203
2606840,15.227269103837507
2606870,19.48173892220097
2606900,15.052293796054196
2606930,15.971459934138311
2606960,20.769669222424476
2606990,19.21661341853035
2607040,18.648818833661718
2607080,20.095030686992676
2607140,18.477576035282663
2607170,15.90909090909091
2607320,18.613074721037567
2607410,15.492430321510726
2607470,6.845238095238096
2607530,18.623571550400822
2607560,20.386931511774222
2607590,18.977602076082608
2607620,19.09639411569364
2607690,17.107974910394265
2607710,16.370725854829036
2607800,19.31713643698442
2607890,19.69620192557067
2608010,14.151832460732985
2608040,19.42382224662858
2608070,16.183338579194064
2608130,18.55364887799359
2608160,17.728008634646518
2608280,15.289485359361136
2608400,19.39758821538626
2608430,18.86514500727699
2608520,19.8038254046101
2608580,18.593423173198914
2608610,16.3729700380078
2608640,19.05163284272407
2608670,17.135922330097088
2608730,16.944222470832667
2608770,17.9272467714433
2608880,16.218213164214028
2608910,18.559169236529158
2608940,17.93715230792362
2609150,18.680165154307307
2609560,19.115160541416618
2609570,20.670864770305332
2609630,16.715976331360945
2609750,19.552329558409973
2609840,18.762481119930257
2609900,19.151360058823812
2609930,15.417176934135563
2610020,15.702550799827065
2610050,17.78696669551559
2610080,24.789928332818274
2610110,21.376530573321297
2610140,20.232200074903247
2610200,19.434738721950463
2610230,17.682020802377412
2610380,16.624302451281153
2610410,16.040062024962506
2610560,17.584279180077925
2610590,17.5563423723371
2610620,18.435800230756552
2610650,18.083593319875206
2610750,18.893429331257703
2610830,20.167508121012876
2610860,18.07075699643078
2610980,15.62879558809047
2611030,16.39140802126495
2611140,18.39249191792571
2611190,16.55475478994551
2611400,18.105855612079228
2611430,21.035960987663568
2611550,19.97447811007133
2611600,16.611265741629996
2611610,20.719429885750916
2611640,19.57877786253072
2611670,17.77997039960533
2611700,18.283394090275927
2611910,19.914705762129906
2611970,11.594314846284567
2612030,17.575565058032986
2612150,18.506190188335598
2612240,19.444531421235556
2612300,19.871286146520507
2612330,17.712131856857695
2612420,19.521580907605475
2612450,18.32983650304079
2612480,18.89677563102779
2612540,18.568957033792042
2612560,18.339916509107244
2612600,17.623610887421485
2612660,14.823756639304683
2612690,18.2104414291224
2612810,13.692032703319983
2612930,19.36086677488769
2612960,16.554600051876534
2612990,22.25549714360118
2613050,19.65596458788592
